State Code,District Code,Area Name,Total/ Rural/ Urban,Adolescent and youth categories,Total Population - Persons,Total Population - Males,Total Population - Females,Scheduled Caste - Persons,Scheduled Tribe - Persons,Scheduled Tribe - Males,Illiiterates - Total - Persons,Illiiterates - Total - Males,Illiiterates - Total - Females,Main Worker - Agricultural labourers - Persons
29,583,District - Bangalore Rural (29),Total,Adolescent (10-19),179341,92931,86410,42926,10208,5321,4535,2163,2372,3556
29,583,District - Bangalore Rural (29),Total,Youth (15-24),196284,101321,94963,44668,10756,5591,7382,2907,4475,9525
29,583,District - Bangalore Rural (29),Rural,All Ages,722179,371369,350810,181501,44412,22809,237547,95912,141635,56264
29,583,District - Bangalore Rural (29),Rural,10-14,63081,32735,30346,17574,4343,2251,1668,803,865,319
29,583,District - Bangalore Rural (29),Rural,15-19,66548,34767,31781,18366,4252,2222,1546,696,850,3110
29,583,District - Bangalore Rural (29),Rural,20-24,74879,39349,35530,19051,4693,2494,3681,1255,2426,6024
29,583,District - Bangalore Rural (29),Rural,Adolescent (10-19),129629,67502,62127,35940,8595,4473,3214,1499,1715,3429
29,583,District - Bangalore Rural (29),Rural,Youth (15-24),141427,74116,67311,37417,8945,4716,5227,1951,3276,9134
29,583,District - Bangalore Rural (29),Urban,All Ages,268744,137803,130941,32199,8491,4338,64627,27949,36678,3126
29,583,District - Bangalore Rural (29),Urban,10-14,24166,12581,11585,3436,754,412,611,307,304,9
29,583,District - Bangalore Rural (29),Urban,15-19,25546,12848,12698,3550,859,436,710,357,353,118
29,583,District - Bangalore Rural (29),Urban,20-24,29311,14357,14954,3701,952,439,1445,599,846,273
29,583,District - Bangalore Rural (29),Urban,Adolescent (10-19),49712,25429,24283,6986,1613,848,1321,664,657,127
29,583,District - Bangalore Rural (29),Urban,Youth (15-24),54857,27205,27652,7251,1811,875,2155,956,1199,391
29,584,District - Ramanagara (30),Total,All Ages,1082636,548008,534628,203819,22946,11619,407878,169547,238331,76408
29,584,District - Ramanagara (30),Total,10-14,93711,48629,45082,18720,2293,1197,2048,1047,1001,417
29,584,District - Ramanagara (30),Total,15-19,100539,52347,48192,20233,2129,1159,3508,1619,1889,3905
29,584,District - Ramanagara (30),Total,20-24,107167,56028,51139,21735,2071,1012,7982,3142,4840,7689
29,584,District - Ramanagara (30),Total,Adolescent (10-19),194250,100976,93274,38953,4422,2356,5556,2666,2890,4322
29,584,District - Ramanagara (30),Total,Youth (15-24),207706,108375,99331,41968,4200,2171,11490,4761,6729,11594
29,584,District - Ramanagara (30),Rural,All Ages,814877,412438,402439,164788,19163,9693,333566,136568,196998,74258
29,584,District - Ramanagara (30),Rural,10-14,67221,34895,32326,14676,1829,943,1418,716,702,408
29,584,District - Ramanagara (30),Rural,15-19,73180,38478,34702,16065,1750,948,2310,987,1323,3825
29,584,District - Ramanagara (30),Rural,20-24,78554,42112,36442,17222,1708,851,5552,2042,3510,7510
29,584,District - Ramanagara (30),Rural,Adolescent (10-19),140401,73373,67028,30741,3579,1891,3728,1703,2025,4233
29,584,District - Ramanagara (30),Rural,Youth (15-24),151734,80590,71144,33287,3458,1799,7862,3029,4833,11335
29,584,District - Ramanagara (30),Urban,All Ages,267759,135570,132189,39031,3783,1926,74312,32979,41333,2150
29,584,District - Ramanagara (30),Urban,10-14,26490,13734,12756,4044,464,254,630,331,299,9
29,584,District - Ramanagara (30),Urban,15-19,27359,13869,13490,4168,379,211,1198,632,566,80
29,584,District - Ramanagara (30),Urban,20-24,28613,13916,14697,4513,363,161,2430,1100,1330,179
29,584,District - Ramanagara (30),Urban,Adolescent (10-19),53849,27603,26246,8212,843,465,1828,963,865,89
29,584,District - Ramanagara (30),Urban,Youth (15-24),55972,27785,28187,8681,742,372,3628,1732,1896,259
30,0,State - GOA (30),Total,All Ages,1458545,739140,719405,25449,149275,72948,293058,123317,169741,10758
30,0,State - GOA (30),Total,10-14,110989,57417,53572,2058,12386,6395,2908,1327,1581,167
30,0,State - GOA (30),Total,15-19,113875,60075,53800,2213,11970,6054,3300,1571,1729,357
30,0,State - GOA (30),Total,20-24,130745,70616,60129,2558,12615,6368,6124,2811,3313,662
30,0,State - GOA (30),Total,Adolescent (10-19),224864,117492,107372,4271,24356,12449,6208,2898,3310,524
30,0,State - GOA (30),Total,Youth (15-24),244620,130691,113929,4771,24585,12422,9424,4382,5042,1019
30,0,State - GOA (30),Rural,All Ages,551731,275436,276295,9461,87639,43263,120460,48293,72167,8024
30,0,State - GOA (30),Rural,10-14,41666,21304,20362,736,7170,3679,926,425,501,157
30,0,State - GOA (30),Rural,15-19,42371,22000,20371,796,7070,3650,1086,526,560,309
30,0,State - GOA (30),Rural,20-24,47290,24590,22700,921,7495,3782,1889,831,1058,498
30,0,State - GOA (30),Rural,Adolescent (10-19),84037,43304,40733,1532,14240,7329,2012,951,1061,466
30,0,State - GOA (30),Rural,Youth (15-24),89661,46590,43071,1717,14565,7432,2975,1357,1618,807
30,0,State - GOA (30),Urban,All Ages,906814,463704,443110,15988,61636,29685,172598,75024,97574,2734
30,0,State - GOA (30),Urban,10-14,69323,36113,33210,1322,5216,2716,1982,902,1080,10
30,0,State - GOA (30),Urban,15-19,71504,38075,33429,1417,4900,2404,2214,1045,1169,48
30,0,State - GOA (30),Urban,20-24,83455,46026,37429,1637,5120,2586,4235,1980,2255,164
30,0,State - GOA (30),Urban,Adolescent (10-19),140827,74188,66639,2739,10116,5120,4196,1947,2249,58
30,0,State - GOA (30),Urban,Youth (15-24),154959,84101,70858,3054,10020,4990,6449,3025,3424,212
30,585,District - North Goa (01),Total,All Ages,818008,416677,401331,17606,56606,27824,154948,64939,90009,5243
30,585,District - North Goa (01),Total,10-14,60662,31413,29249,1387,4405,2240,1578,727,851,94
30,585,District - North Goa (01),Total,15-19,62122,32901,29221,1475,4163,2111,1752,843,909,158
30,585,District - North Goa (01),Total,20-24,72667,39675,32992,1701,4566,2346,3293,1597,1696,285
30,585,District - North Goa (01),Total,Adolescent (10-19),122784,64314,58470,2862,8568,4351,3330,1570,1760,252
30,585,District - North Goa (01),Total,Youth (15-24),134789,72576,62213,3176,8729,4457,5045,2440,2605,443
30,585,District - North Goa (01),Rural,All Ages,324927,163908,161019,7843,27694,13600,66300,26323,39977,3603
30,585,District - North Goa (01),Rural,10-14,24125,12513,11612,605,2152,1091,512,242,270,88
30,585,District - North Goa (01),Rural,15-19,24435,12738,11697,658,2062,1082,605,300,305,129
30,585,District - North Goa (01),Rural,20-24,27678,14470,13208,750,2205,1125,1072,494,578,184
30,585,District - North Goa (01),Rural,Adolescent (10-19),48560,25251,23309,1263,4214,2173,1117,542,575,217
30,585,District - North Goa (01),Rural,Youth (15-24),52113,27208,24905,1408,4267,2207,1677,794,883,313
30,585,District - North Goa (01),Urban,All Ages,493081,252769,240312,9763,28912,14224,88648,38616,50032,1640
30,585,District - North Goa (01),Urban,10-14,36537,18900,17637,782,2253,1149,1066,485,581,6
30,585,District - North Goa (01),Urban,15-19,37687,20163,17524,817,2101,1029,1147,543,604,29
30,585,District - North Goa (01),Urban,20-24,44989,25205,19784,951,2361,1221,2221,1103,1118,101
30,585,District - North Goa (01),Urban,Adolescent (10-19),74224,39063,35161,1599,4354,2178,2213,1028,1185,35
30,585,District - North Goa (01),Urban,Youth (15-24),82676,45368,37308,1768,4462,2250,3368,1646,1722,130
30,586,District - South Goa (02),Total,All Ages,640537,322463,318074,7843,92669,45124,138110,58378,79732,5515
30,586,District - South Goa (02),Total,10-14,50327,26004,24323,671,7981,4155,1330,600,730,73
30,586,District - South Goa (02),Total,15-19,51753,27174,24579,738,7807,3943,1548,728,820,199
30,586,District - South Goa (02),Total,20-24,58078,30941,27137,857,8049,4022,2831,1214,1617,377
30,586,District - South Goa (02),Total,Adolescent (10-19),102080,53178,48902,1409,15788,8098,2878,1328,1550,272
30,586,District - South Goa (02),Total,Youth (15-24),109831,58115,51716,1595,15856,7965,4379,1942,2437,576
30,586,District - South Goa (02),Rural,All Ages,226804,111528,115276,1618,59945,29663,54160,21970,32190,4421
30,586,District - South Goa (02),Rural,10-14,17541,8791,8750,131,5018,2588,414,183,231,69
30,586,District - South Goa (02),Rural,15-19,17936,9262,8674,138,5008,2568,481,226,255,180
30,586,District - South Goa (02),Rural,20-24,19612,10120,9492,171,5290,2657,817,337,480,314
30,586,District - South Goa (02),Rural,Adolescent (10-19),35477,18053,17424,269,10026,5156,895,409,486,249
30,586,District - South Goa (02),Rural,Youth (15-24),37548,19382,18166,309,10298,5225,1298,563,735,494
30,586,District - South Goa (02),Urban,All Ages,413733,210935,202798,6225,32724,15461,83950,36408,47542,1094
30,586,District - South Goa (02),Urban,10-14,32786,17213,15573,540,2963,1567,916,417,499,4
30,586,District - South Goa (02),Urban,15-19,33817,17912,15905,600,2799,1375,1067,502,565,19
30,586,District - South Goa (02),Urban,20-24,38466,20821,17645,686,2759,1365,2014,877,1137,63
30,586,District - South Goa (02),Urban,Adolescent (10-19),66603,35125,31478,1140,5762,2942,1983,919,1064,23
30,586,District - South Goa (02),Urban,Youth (15-24),72283,38733,33550,1286,5558,2740,3081,1379,1702,82
31,0,State - LAKSHADWEEP (31),Total,All Ages,64473,33123,31350,0,61120,30515,11920,5100,6820,0
31,0,State - LAKSHADWEEP (31),Total,10-14,5998,2854,3144,0,5845,2775,146,68,78,0
31,0,State - LAKSHADWEEP (31),Total,15-19,5624,2808,2816,0,5460,2699,82,41,41,0
31,0,State - LAKSHADWEEP (31),Total,20-24,5829,3071,2758,0,5434,2725,113,60,53,0
31,0,State - LAKSHADWEEP (31),Total,Adolescent (10-19),11622,5662,5960,0,11305,5474,228,109,119,0
31,0,State - LAKSHADWEEP (31),Total,Youth (15-24),11453,5879,5574,0,10894,5424,195,101,94,0
31,0,State - LAKSHADWEEP (31),Rural,All Ages,14141,7243,6898,0,13463,6752,2853,1294,1559,0
31,0,State - LAKSHADWEEP (31),Rural,10-14,1389,612,777,0,1351,591,39,20,19,0
31,0,State - LAKSHADWEEP (31),Rural,15-19,1147,525,622,0,1106,498,15,6,9,0
31,0,State - LAKSHADWEEP (31),Rural,20-24,1280,680,600,0,1188,600,28,15,13,0
31,0,State - LAKSHADWEEP (31),Rural,Adolescent (10-19),2536,1137,1399,0,2457,1089,54,26,28,0
31,0,State - LAKSHADWEEP (31),Rural,Youth (15-24),2427,1205,1222,0,2294,1098,43,21,22,0
31,0,State - LAKSHADWEEP (31),Urban,All Ages,50332,25880,24452,0,47657,23763,9067,3806,5261,0
31,0,State - LAKSHADWEEP (31),Urban,10-14,4609,2242,2367,0,4494,2184,107,48,59,0
31,0,State - LAKSHADWEEP (31),Urban,15-19,4477,2283,2194,0,4354,2201,67,35,32,0
31,0,State - LAKSHADWEEP (31),Urban,20-24,4549,2391,2158,0,4246,2125,85,45,40,0
31,0,State - LAKSHADWEEP (31),Urban,Adolescent (10-19),9086,4525,4561,0,8848,4385,174,83,91,0
31,0,State - LAKSHADWEEP (31),Urban,Youth (15-24),9026,4674,4352,0,8600,4326,152,80,72,0
31,587,District - Lakshadweep (01),Total,All Ages,64473,33123,31350,0,61120,30515,11920,5100,6820,0
31,587,District - Lakshadweep (01),Total,10-14,5998,2854,3144,0,5845,2775,146,68,78,0
31,587,District - Lakshadweep (01),Total,15-19,5624,2808,2816,0,5460,2699,82,41,41,0
31,587,District - Lakshadweep (01),Total,20-24,5829,3071,2758,0,5434,2725,113,60,53,0
31,587,District - Lakshadweep (01),Total,Adolescent (10-19),11622,5662,5960,0,11305,5474,228,109,119,0
31,587,District - Lakshadweep (01),Total,Youth (15-24),11453,5879,5574,0,10894,5424,195,101,94,0
31,587,District - Lakshadweep (01),Rural,All Ages,14141,7243,6898,0,13463,6752,2853,1294,1559,0
31,587,District - Lakshadweep (01),Rural,10-14,1389,612,777,0,1351,591,39,20,19,0
31,587,District - Lakshadweep (01),Rural,15-19,1147,525,622,0,1106,498,15,6,9,0
31,587,District - Lakshadweep (01),Rural,20-24,1280,680,600,0,1188,600,28,15,13,0
31,587,District - Lakshadweep (01),Rural,Adolescent (10-19),2536,1137,1399,0,2457,1089,54,26,28,0
31,587,District - Lakshadweep (01),Rural,Youth (15-24),2427,1205,1222,0,2294,1098,43,21,22,0
31,587,District - Lakshadweep (01),Urban,All Ages,50332,25880,24452,0,47657,23763,9067,3806,5261,0
31,587,District - Lakshadweep (01),Urban,10-14,4609,2242,2367,0,4494,2184,107,48,59,0
31,587,District - Lakshadweep (01),Urban,15-19,4477,2283,2194,0,4354,2201,67,35,32,0
31,587,District - Lakshadweep (01),Urban,20-24,4549,2391,2158,0,4246,2125,85,45,40,0
31,587,District - Lakshadweep (01),Urban,Adolescent (10-19),9086,4525,4561,0,8848,4385,174,83,91,0
31,587,District - Lakshadweep (01),Urban,Youth (15-24),9026,4674,4352,0,8600,4326,152,80,72,0
32,0,State - KERALA (32),Total,All Ages,33406061,16027412,17378649,3039573,484839,238203,5270237,2322509,2947728,919136
32,0,State - KERALA (32),Total,10-14,2822770,1438917,1383853,253155,47957,24317,32078,16383,15695,1299
32,0,State - KERALA (32),Total,15-19,2610552,1328299,1282253,227183,37887,19147,21418,10821,10597,12458
32,0,State - KERALA (32),Total,20-24,2665809,1298826,1366983,249532,42545,20186,29478,14375,15103,43986
32,0,State - KERALA (32),Total,Adolescent (10-19),5433322,2767216,2666106,480338,85844,43464,53496,27204,26292,13757
32,0,State - KERALA (32),Total,Youth (15-24),5276361,2627125,2649236,476715,80432,39333,50896,25196,25700,56444
32,0,State - KERALA (32),Rural,All Ages,17471135,8408054,9063081,1818281,433092,213208,2921815,1275624,1646191,760632
32,0,State - KERALA (32),Rural,10-14,1499338,762897,736441,155458,42853,21975,17801,9108,8693,1172
32,0,State - KERALA (32),Rural,15-19,1365813,696204,669609,138171,33661,17148,12087,6012,6075,11105
32,0,State - KERALA (32),Rural,20-24,1386061,680283,705778,151991,38233,18080,17484,8121,9363,38247
32,0,State - KERALA (32),Rural,Adolescent (10-19),2865151,1459101,1406050,293629,76514,39123,29888,15120,14768,12277
32,0,State - KERALA (32),Rural,Youth (15-24),2751874,1376487,1375387,290162,71894,35228,29571,14133,15438,49352
32,0,State - KERALA (32),Urban,All Ages,15934926,7619358,8315568,1221292,51747,24995,2348422,1046885,1301537,158504
32,0,State - KERALA (32),Urban,10-14,1323432,676020,647412,97697,5104,2342,14277,7275,7002,127
32,0,State - KERALA (32),Urban,15-19,1244739,632095,612644,89012,4226,1999,9331,4809,4522,1353
32,0,State - KERALA (32),Urban,20-24,1279748,618543,661205,97541,4312,2106,11994,6254,5740,5739
32,0,State - KERALA (32),Urban,Adolescent (10-19),2568171,1308115,1260056,186709,9330,4341,23608,12084,11524,1480
32,0,State - KERALA (32),Urban,Youth (15-24),2524487,1250638,1273849,186553,8538,4105,21325,11063,10262,7092
32,588,District - Kasaragod (01),Total,All Ages,1307375,628613,678762,53283,48857,23950,269883,112137,157746,27722
32,588,District - Kasaragod (01),Total,10-14,121871,62341,59530,5080,4806,2411,1762,904,858,80
32,588,District - Kasaragod (01),Total,15-19,114473,57765,56708,4604,4017,2028,960,444,516,503
32,588,District - Kasaragod (01),Total,20-24,117636,55642,61994,5433,4689,2282,1484,634,850,1665
32,588,District - Kasaragod (01),Total,Adolescent (10-19),236344,120106,116238,9684,8823,4439,2722,1348,1374,583
32,588,District - Kasaragod (01),Total,Youth (15-24),232109,113407,118702,10037,8706,4310,2444,1078,1366,2168
32,588,District - Kasaragod (01),Rural,All Ages,798328,387716,410612,34522,46094,22674,170296,70026,100270,21309
32,588,District - Kasaragod (01),Rural,10-14,74426,38008,36418,3395,4456,2276,1156,595,561,75
32,588,District - Kasaragod (01),Rural,15-19,69311,35237,34074,3024,3734,1933,570,258,312,430
32,588,District - Kasaragod (01),Rural,20-24,71161,34345,36816,3647,4435,2159,966,420,546,1409
32,588,District - Kasaragod (01),Rural,Adolescent (10-19),143737,73245,70492,6419,8190,4209,1726,853,873,505
32,588,District - Kasaragod (01),Rural,Youth (15-24),140472,69582,70890,6671,8169,4092,1536,678,858,1839
32,588,District - Kasaragod (01),Urban,All Ages,509047,240897,268150,18761,2763,1276,99587,42111,57476,6413
32,588,District - Kasaragod (01),Urban,10-14,47445,24333,23112,1685,350,135,606,309,297,5
32,588,District - Kasaragod (01),Urban,15-19,45162,22528,22634,1580,283,95,390,186,204,73
32,588,District - Kasaragod (01),Urban,20-24,46475,21297,25178,1786,254,123,518,214,304,256
32,588,District - Kasaragod (01),Urban,Adolescent (10-19),92607,46861,45746,3265,633,230,996,495,501,78
32,588,District - Kasaragod (01),Urban,Youth (15-24),91637,43825,47812,3366,537,218,908,400,508,329
32,589,District - Kannur (02),Total,All Ages,2523003,1181446,1341557,83350,41371,20141,384569,168490,216079,59228
32,589,District - Kannur (02),Total,10-14,207988,106226,101762,6323,3806,1961,3149,1625,1524,76
32,589,District - Kannur (02),Total,15-19,195500,99226,96274,5719,3099,1572,1566,800,766,510
32,589,District - Kannur (02),Total,20-24,199663,94983,104680,6682,3601,1676,2137,1100,1037,1971
32,589,District - Kannur (02),Total,Adolescent (10-19),403488,205452,198036,12042,6905,3533,4715,2425,2290,586
32,589,District - Kannur (02),Total,Youth (15-24),395163,194209,200954,12401,6700,3248,3703,1900,1803,2481
32,589,District - Kannur (02),Rural,All Ages,882017,425682,456335,23562,36302,17699,145050,62652,82398,39917
32,589,District - Kannur (02),Rural,10-14,74554,38207,36347,1991,3344,1702,1258,630,628,63
32,589,District - Kannur (02),Rural,15-19,68356,34990,33366,1776,2682,1375,622,332,290,435
32,589,District - Kannur (02),Rural,20-24,68881,34344,34537,1964,3146,1469,945,507,438,1546
32,589,District - Kannur (02),Rural,Adolescent (10-19),142910,73197,69713,3767,6026,3077,1880,962,918,498
32,589,District - Kannur (02),Rural,Youth (15-24),137237,69334,67903,3740,5828,2844,1567,839,728,1981
32,589,District - Kannur (02),Urban,All Ages,1640986,755764,885222,59788,5069,2442,239519,105838,133681,19311
32,589,District - Kannur (02),Urban,10-14,133434,68019,65415,4332,462,259,1891,995,896,13
32,589,District - Kannur (02),Urban,15-19,127144,64236,62908,3943,417,197,944,468,476,75
32,589,District - Kannur (02),Urban,20-24,130782,60639,70143,4718,455,207,1192,593,599,425
